Title                                                           27.01.2026 14:47
________________________________________________________________________________

Title


Curve Name:
  $INFILL-70
  Sample Weight
Curve Values:
          Index              t             Ts             Tr          Value
                           [s]           [°C]           [°C]           [mg]
            140            140        58.9722        53.3333         3.4165
            141            141        59.1284           53.5        3.41647
            142            142        59.2834        53.6667        3.41643
            143            143        59.4449        53.8333         3.4164
            144            144        59.5921             54        3.41636
            145            145        59.7601        54.1667        3.41632
            146            146        59.9124        54.3333        3.41628
            147            147        60.0648           54.5        3.41623
            148            148        60.2237        54.6667        3.41618
            149            149        60.3773        54.8333        3.41612
            150            150        60.5427             55        3.41609
            151            151        60.6964        55.1667        3.41606
            152            152          60.85        55.3333        3.41603
            153            153        61.0167           55.5          3.416
            154            154        61.1664        55.6667        3.41596
            155            155        61.3214        55.8333        3.41593
            156            156        61.4737             56         3.4159
            157            157        61.6339        56.1667        3.41584
            158            158        61.7849        56.3333        3.41579
            159            159        61.9464           56.5        3.41573
            160            160        62.0961        56.6667        3.41566
            161            161        62.2563        56.8333        3.41561
            162            162        62.4021             57        3.41557
            163            163        62.5597        57.1667        3.41554
            164            164        62.7185        57.3333         3.4155
            165            165         62.867           57.5        3.41548
            166            166        63.0271        57.6667        3.41545
            167            167        63.1833        57.8333        3.41543
            168            168        63.3448             58        3.41541
            169            169        63.5023        58.1667        3.41538
            170            170        63.6547        58.3333        3.41534
            171            171        63.8096           58.5         3.4153
            172            172        63.9619        58.6667        3.41526
            173            173        64.1116        58.8333        3.41522
            174            174        64.2731             59        3.41517
            175            175        64.4254        59.1667        3.41513
            176            176        64.5816        59.3333        3.41508
            177            177        64.7274           59.5        3.41503
            178            178        64.8862        59.6667        3.41497
            179            179        65.0373        59.8333        3.41492
            180            180        65.1883             60        3.41487
            181            181         65.338        60.1667        3.41481
            182            182         65.502        60.3333        3.41474
            183            183        65.6491           60.5        3.41468
            184            184        65.8041        60.6667        3.41462
            185            185        65.9499        60.8333        3.41456
            186            186        66.1113             61        3.41449
            187            187         66.261        61.1667        3.41441
            188            188         66.412        61.3333        3.41434
            189            189        66.5708           61.5        3.41427
            190            190        66.7296        61.6667        3.41421
            191            191         66.878        61.8333        3.41415
            192            192        67.0251             62        3.41409
            193            193        67.1891        62.1667        3.41403
            194            194        67.3388        62.3333        3.41399
            195            195        67.4898           62.5        3.41395
            196            196        67.6395        62.6667        3.41392
            197            197        67.7814        62.8333        3.41388
            198            198        67.9455             63        3.41383
            199            199        68.0965        63.1667        3.41378
            200            200        68.2435        63.3333        3.41373
            201            201        68.4023           63.5        3.41369
            202            202        68.5546        63.6667        3.41365
            203            203         68.703        63.8333        3.41361
            204            204        68.8605             64        3.41356
            205            205        69.0115        64.1667        3.41352
            206            206        69.1677        64.3333        3.41349
            207            207        69.3135           64.5        3.41347
            208            208        69.4606        64.6667        3.41344
            209            209        69.6103        64.8333        3.41341
            210            210        69.7704             65        3.41338
            211            211        69.9227        65.1667        3.41334
            212            212         70.075        65.3333        3.41331
            213            213        70.2338           65.5        3.41328
            214            214        70.3795        65.6667        3.41326
            215            215        70.5331        65.8333        3.41322
            216            216        70.6919             66        3.41319
            217            217        70.8403        66.1667        3.41315
            218            218          70.99        66.3333        3.41312
            219            219        71.1423           66.5        3.41309
            220            220        71.2959        66.6667        3.41305
            221            221        71.4377        66.8333        3.41301
            222            222        71.5913             67        3.41297
            223            223        71.7397        67.1667        3.41294
            224            224        71.8998        67.3333        3.41291
            225            225         72.043           67.5        3.41288
            226            226        72.1965        67.6667        3.41284
            227            227        72.3514        67.8333        3.41279
            228            228         72.492             68        3.41274
            229            229        72.6443        68.1667         3.4127
            230            230        72.8031        68.3333        3.41266
            231            231        72.9514           68.5         3.4126
            232            232         73.105        68.6667        3.41255
            233            233        73.2599        68.8333        3.41251
            234            234        73.4044             69        3.41248
            235            235        73.5541        69.1667        3.41246
            236            236        73.6985        69.3333        3.41243
            237            237        73.8547           69.5        3.41238
            238            238        74.0083        69.6667        3.41233
            239            239        74.1618        69.8333        3.41227
            240            240        74.3089             70        3.41222
            241            241        74.4482        70.1667        3.41217
            242            242        74.6096        70.3333        3.41213
            243            243        74.7709           70.5        3.41209
            244            244        74.9141        70.6667        3.41204
            245            245        75.0677        70.8333          3.412
            246            246        75.2199             71        3.41195
            247            247        75.3683        71.1667        3.41192
            248            248        75.5219        71.3333        3.41189
            249            249        75.6689           71.5        3.41184
            250            250        75.8225        71.6667         3.4118
            251            251        75.9657        71.8333        3.41175
            252            252        76.1075             72        3.41171
            253            253        76.2676        72.1667        3.41167
            254            254        76.4316        72.3333        3.41163
            255            255        76.5682           72.5        3.41159
            256            256         76.714        72.6667        3.41155
            257            257        76.8741        72.8333        3.41152
            258            258         77.025             73        3.41148
            259            259        77.1747        73.1667        3.41145
            260            260        77.3192        73.3333        3.41141
            261            261        77.4792           73.5        3.41137
            262            262        77.6315        73.6667        3.41132
            263            263        77.7734        73.8333        3.41126
            264            264         77.923             74        3.41121
            265            265         78.074        74.1667        3.41116
            266            266        78.2302        74.3333        3.41111
            267            267        78.3733           74.5        3.41107
            268            268         78.523        74.6667        3.41103
