Title                                                           13.02.2026 14:30
________________________________________________________________________________

Title


Curve Name:
  $D80-TN220-V90-TB80
  Sample Weight
Curve Values:
          Index              t             Ts             Tr          Value
             70             70        47.3072        41.6667        4.46061
             71             71        47.4754        41.8333        4.46058
             72             72         47.632             42        4.46052
             73             73        47.7859        42.1667        4.46047
             74             74        47.9437        42.3333        4.46042
             75             75        48.0923           42.5        4.46037
             76             76         48.241        42.6667        4.46031
             77             77        48.3923        42.8333        4.46026
             78             78        48.5514             43        4.46021
             79             79         48.704        43.1667        4.46015
             80             80         48.863        43.3333        4.46012
             81             81        49.0143           43.5        4.46008
             82             82        49.1669        43.6667        4.46003
             83             83        49.3272        43.8333        4.45999
             84             84        49.4681             44        4.45994
             85             85        49.6245        44.1667        4.45991
             86             86        49.7731        44.3333        4.45987
             87             87        49.9218           44.5        4.45983
             88             88        50.0769        44.6667        4.45979
             89             89        50.2412        44.8333        4.45976
             90             90        50.3859             45        4.45972
             91             91        50.5371        45.1667        4.45967
             92             92        50.6766        45.3333        4.45962
             93             93        50.8356           45.5        4.45956
             94             94        50.9829        45.6667        4.45951
             95             95        51.1302        45.8333        4.45945
             96             96        51.2749             46        4.45938
             97             97        51.4274        46.1667        4.45933
             98             98        51.5799        46.3333        4.45927
             99             99        51.7246           46.5        4.45922
            100            100        51.8667        46.6667        4.45918
            101            101        52.0178        46.8333        4.45913
            102            102        52.1742             47        4.45908
            103            103        52.3241        47.1667        4.45903
            104            104        52.4766        47.3333        4.45898
            105            105        52.6225           47.5        4.45894
            106            106        52.7724        47.6667        4.45889
            107            107        52.9184        47.8333        4.45884
            108            108        53.0669             48         4.4588
            109            109        53.2142        48.1667        4.45875
            110            110         53.364        48.3333         4.4587
            111            111        53.5191           48.5        4.45866
            112            112         53.665        48.6667        4.45861
            113            113        53.8149        48.8333        4.45856
            114            114        53.9621             49        4.45852
            115            115        54.1094        49.1667        4.45847
            116            116        54.2592        49.3333        4.45842
            117            117        54.4025           49.5        4.45836
            118            118        54.5445        49.6667        4.45831
            119            119        54.6931        49.8333        4.45827
            120            120        54.8325             50        4.45822
            121            121         54.981        50.1667        4.45818
            122            122        55.1256        50.3333        4.45814
            123            123        55.2845           50.5        4.45811
            124            124        55.4291        50.6667        4.45808
            125            125        55.5828        50.8333        4.45805
            126            126        55.7274             51        4.45802
            127            127        55.8681        51.1667        4.45798
            128            128        56.0245        51.3333        4.45793
            129            129        56.1638           51.5         4.4579
            130            130        56.3097        51.6667        4.45786
            131            131        56.4569        51.8333        4.45783
            132            132        56.6119             52         4.4578
            133            133        56.7526        52.1667        4.45778
            134            134        56.9089        52.3333        4.45776
            135            135        57.0522           52.5        4.45775
            136            136        57.1981        52.6667        4.45774
            137            137        57.3388        52.8333        4.45772
            138            138        57.4885             53        4.45768
            139            139         57.637        53.1667        4.45765
            140            140        57.7842        53.3333        4.45762
            141            141        57.9275           53.5        4.45759
            142            142        58.0825        53.6667        4.45757
            143            143        58.2153        53.8333        4.45754
            144            144        58.3573             54        4.45752
            145            145        58.5057        54.1667        4.45749
            146            146        58.6581        54.3333        4.45748
            147            147        58.8105           54.5        4.45746
            148            148        58.9498        54.6667        4.45744
            149            149        59.1022        54.8333        4.45742
            150            150        59.2402             55        4.45739
            151            151        59.3835        55.1667        4.45737
            152            152        59.5397        55.3333        4.45736
            153            153        59.6895           55.5        4.45734
            154            154        59.8392        55.6667        4.45731
            155            155        59.9799        55.8333        4.45729
            156            156         60.127             56        4.45727
            157            157        60.2768        56.1667        4.45725
            158            158        60.4213        56.3333        4.45724
            159            159        60.5698           56.5        4.45723
            160            160        60.7169        56.6667        4.45721
            161            161        60.8666        56.8333        4.45721
            162            162        61.0151             57         4.4572
            163            163        61.1531        57.1667        4.45718
            164            164        61.3041        57.3333        4.45716
            165            165        61.4487           57.5        4.45713
            166            166        61.5932        57.6667         4.4571
            167            167        61.7403        57.8333        4.45707
            168            168        61.8797             58        4.45703
            169            169        62.0346        58.1667        4.45698
            170            170        62.1843        58.3333        4.45694
            171            171        62.3197           58.5         4.4569
            172            172        62.4721        58.6667        4.45686
            173            173        62.6231        58.8333        4.45682
            174            174        62.7702             59        4.45678
            175            175        62.9265        59.1667        4.45675
            176            176        63.0632        59.3333        4.45671
            177            177        63.2038           59.5        4.45667
            178            178        63.3574        59.6667        4.45664
            179            179         63.498        59.8333         4.4566
            180            180         63.649             60        4.45655
            181            181        63.7961        60.1667        4.45651
            182            182        63.9393        60.3333        4.45646
            183            183        64.0904           60.5        4.45641
            184            184        64.2401        60.6667        4.45636
            185            185        64.3742        60.8333        4.45632
            186            186        64.5447             61        4.45629
            187            187        64.6866        61.1667        4.45625
            188            188        64.8311        61.3333        4.45623
            189            189        64.9808           61.5        4.45622
            190            190        65.1175        61.6667        4.45621
            191            191        65.2659        61.8333        4.45621
            192            192        65.4104             62         4.4562
            193            193        65.5679        62.1667         4.4562
            194            194        65.7098        62.3333        4.45621
            195            195        65.8634           62.5        4.45621
            196            196        66.0079        62.6667         4.4562
            197            197        66.1511        62.8333        4.45619
            198            198        66.3073             63        4.45618
            199            199        66.4505        63.1667        4.45616
            200            200        66.6015        63.3333        4.45613
            201            201        66.7499           63.5         4.4561
            202            202        66.8931        63.6667        4.45606
            203            203        67.0323        63.8333        4.45601
            204            204        67.1859             64        4.45597
            205            205        67.3304        64.1667        4.45592
            206            206        67.4723        64.3333        4.45586
            207            207        67.6285           64.5        4.45581
            208            208        67.7743        64.6667        4.45575
            209            209        67.9162        64.8333         4.4557
            210            210        68.0659             65        4.45565
            211            211        68.2169        65.1667        4.45561
            212            212        68.3652        65.3333        4.45557
            213            213        68.5136           65.5        4.45554
            214            214        68.6659        65.6667        4.45552
            215            215        68.8026        65.8333         4.4555
            216            216        68.9522             66        4.45547
            217            217        69.1085        66.1667        4.45545
            218            218        69.2503        66.3333        4.45543
            219            219        69.4078           66.5         4.4554
            220            220         69.551        66.6667        4.45537
            221            221         69.702        66.8333        4.45535
            222            222        69.8491             67        4.45531
            223            223        69.9962        67.1667        4.45528
            224            224        70.1406        67.3333        4.45525
            225            225        70.2916           67.5        4.45522
            226            226        70.4361        67.6667        4.45519
            227            227        70.5871        67.8333        4.45515
            228            228        70.7485             68        4.45511
            229            229        70.8877        68.1667        4.45508
            230            230          71.04        68.3333        4.45504
            231            231        71.1871           68.5          4.455
            232            232        71.3329        68.6667        4.45496
            233            233        71.4773        68.8333        4.45492
            234            234        71.6244             69        4.45488
            235            235        71.7767        69.1667        4.45483
            236            236        71.9303        69.3333        4.45479
            237            237        72.0748           69.5        4.45474
            238            238        72.2218        69.6667         4.4547
            239            239        72.3715        69.8333        4.45466
            240            240        72.5264             70        4.45463
            241            241        72.6721        70.1667         4.4546
            242            242         72.827        70.3333        4.45458
            243            243        72.9845           70.5        4.45457
            244            244        73.1173        70.6667        4.45456
            245            245        73.2708        70.8333        4.45454
            246            246        73.4322             71        4.45453
            247            247        73.5728        71.1667         4.4545
            248            248        73.7238        71.3333        4.45448
            249            249        73.8656           71.5        4.45446
            250            250        74.0114        71.6667        4.45443
            251            251        74.1624        71.8333         4.4544
            252            252        74.3094             72        4.45437
            253            253        74.4669        72.1667        4.45434
            254            254        74.6153        72.3333         4.4543
            255            255         74.765           72.5        4.45426
            256            256        74.9081        72.6667        4.45423
            257            257          75.05        72.8333         4.4542
            258            258        75.2179             73        4.45416
            259            259        75.3493        73.1667        4.45412
            260            260        75.5094        73.3333        4.45407
            261            261        75.6656           73.5        4.45402
            262            262        75.8061        73.6667        4.45396
            263            263        75.9454        73.8333        4.45391
            264            264        76.1041             74        4.45384
            265            265        76.2577        74.1667        4.45378
            266            266        76.3996        74.3333        4.45373
            267            267        76.5557           74.5        4.45368
            268            268        76.7054        74.6667        4.45364
            269            269         76.855        74.8333        4.45359
            270            270        76.9995             75        4.45353
            271            271        77.1557        75.1667        4.45347
            272            272        77.3066        75.3333        4.45342
            273            273        77.4511           75.5        4.45337
            274            274        77.5981        75.6667        4.45332
            275            275        77.7556        75.8333        4.45327
            276            276        77.8975             76        4.45324
            277            277        78.0562        76.1667         4.4532
            278            278        78.2007        76.3333        4.45315
            279            279        78.3503           76.5        4.45311
            280            280           78.5        76.6667        4.45305
            281            281        78.6523        76.8333          4.453
            282            282        78.8071             77        4.45295
            283            283         78.949        77.1667         4.4529
            284            284        79.0986        77.3333        4.45285
            285            285        79.2457           77.5         4.4528
            286            286        79.4019        77.6667        4.45275
            287            287        79.5568        77.8333         4.4527
            288            288        79.6999             78        4.45267
            289            289        79.8483        78.1667        4.45263
            290            290        79.9966        78.3333         4.4526
            291            291        80.1502           78.5        4.45256
            292            292        80.3077        78.6667        4.45252
            293            293        80.4573        78.8333        4.45247
            294            294        80.6031             79        4.45243
            295            295        80.7527        79.1667        4.45239
            296            296        80.8997        79.3333        4.45234
            297            297        81.0559           79.5        4.45229
            298            298        81.2017        79.6667        4.45224
            299            299        81.3461        79.8333        4.45219
            300            300        81.4984             80        4.45213
            301            301        81.6597        80.1667        4.45208
            302            302        81.8081        80.3333        4.45202
            303            303         81.963           80.5        4.45197
            304            304        82.0996        80.6667        4.45192
            305            305        82.2597        80.8333        4.45187
            306            306        82.4223             81        4.45182
            307            307        82.5707        81.1667        4.45178
            308            308        82.7125        81.3333        4.45173
            309            309        82.8609           81.5        4.45168
            310            310        83.0196        81.6667        4.45163
            311            311        83.1628        81.8333        4.45158
            312            312         83.315             82        4.45153
            313            313        83.4556        82.1667        4.45148
            314            314        83.6157        82.3333        4.45144
            315            315        83.7757           82.5        4.45139
            316            316        83.9293        82.6667        4.45133
            317            317        84.0724        82.8333        4.45128
            318            318        84.2351             83        4.45122
            319            319        84.3795        83.1667        4.45116
            320            320        84.5344        83.3333        4.45109
            321            321        84.6906           83.5          4.451
            322            322        84.8337        83.6667        4.45092
            323            323        84.9912        83.8333        4.45082
            324            324        85.1356             84        4.45072
            325            325        85.2879        84.1667         4.4506
            326            326        85.4297        84.3333        4.45046
            327            327        85.5898           84.5        4.45033
            328            328        85.7512        84.6667        4.45021
            329            329        85.9112        84.8333        4.45009
            330            330        86.0492             85           4.45
            331            331        86.2001        85.1667        4.44992
            332            332         86.355        85.3333        4.44987
            333            333        86.5073           85.5        4.44982
            334            334         86.666        85.6667        4.44982
            335            335        86.8157        85.8333        4.44981
            336            336        86.9692             86         4.4498
            337            337        87.1176        86.1667        4.44978
            338            338        87.2647        86.3333        4.44978
            339            339         87.426           86.5        4.44977
            340            340        87.5796        86.6667        4.44976
            341            341        87.7227        86.8333        4.44975
            342            342        87.8737             87        4.44973
            343            343        88.0324        87.1667         4.4497
            344            344        88.1782        87.3333        4.44968
            345            345        88.3356           87.5        4.44965
            346            346        88.4918        87.6667        4.44961
            347            347        88.6441        87.8333        4.44957
            348            348        88.7937             88        4.44953
            349            349         88.946        88.1667        4.44949
            350            350        89.1034        88.3333        4.44945
            351            351        89.2505           88.5        4.44941
            352            352        89.4027        88.6667        4.44937
            353            353        89.5602        88.8333        4.44932
            354            354        89.7203             89        4.44928
            355            355         89.866        89.1667        4.44923
            356            356        90.0183        89.3333        4.44919
            357            357        90.1783           89.5        4.44916
            358            358        90.3293        89.6667        4.44912
            359            359        90.4802        89.8333        4.44908
            360            360        90.6312             90        4.44904
            361            361        90.7821        90.1667          4.449
            362            362         90.937        90.3333        4.44897
            363            363        91.0893           90.5        4.44892
            364            364        91.2428        90.6667        4.44887
            365            365        91.3925        90.8333        4.44882
            366            366         91.559             91        4.44877
            367            367        91.7113        91.1667        4.44872
            368            368        91.8635        91.3333        4.44866
            369            369        92.0067           91.5         4.4486
            370            370        92.1628        91.6667        4.44854
            371            371        92.3086        91.8333        4.44848
            372            372         92.466             92        4.44843
            373            373        92.6183        92.1667        4.44837
            374            374        92.7719        92.3333        4.44831
            375            375        92.9293           92.5        4.44826
            376            376        93.0816        92.6667        4.44821
            377            377        93.2325        92.8333        4.44816
            378            378        93.3809             93        4.44811
            379            379        93.5462        93.1667        4.44806
            380            380        93.6828        93.3333        4.44802
            381            381        93.8481           93.5        4.44797
            382            382         93.999        93.6667        4.44793
            383            383        94.1643        93.8333        4.44788
            384            384        94.3074             94        4.44783
            385            385        94.4558        94.1667        4.44778
            386            386        94.6054        94.3333        4.44773
            387            387        94.7668           94.5        4.44766
            388            388        94.9191        94.6667        4.44761
            389            389        95.0687        94.8333        4.44755
            390            390        95.2288             95         4.4475
            391            391        95.3863        95.1667        4.44745
            392            392        95.5398        95.3333        4.44741
            393            393        95.6908           95.5        4.44736
            394            394        95.8456        95.6667        4.44732
            395            395        96.0005        95.8333        4.44727
            396            396        96.1462             96        4.44722
            397            397        96.3024        96.1667        4.44717
            398            398        96.4585        96.3333        4.44712
            399            399        96.6147           96.5        4.44706
            400            400        96.7695        96.6667          4.447
            401            401        96.9283        96.8333        4.44691
            402            402        97.0832             97        4.44678
            403            403        97.2432        97.1667        4.44664
            404            404        97.3903        97.3333        4.44643
            405            405        97.5517           97.5        4.44623
            406            406           97.7        97.6667          4.446
            407            407        97.8496        97.8333        4.44576
            408            408        97.9993             98        4.44546
            409            409        98.1542        98.1667        4.44521
            410            410        98.3051        98.3333        4.44497
            411            411        98.4613           98.5        4.44475
            412            412        98.6266        98.6667         4.4446
            413            413        98.7827        98.8333        4.44447
            414            414         98.935             99        4.44437
            415            415        99.0846        99.1667        4.44429
            416            416        99.2486        99.3333        4.44433
            417            417        99.4073           99.5        4.44433
            418            418          99.57        99.6667        4.44433
            419            419        99.7275        99.8333        4.44433
            420            420         99.881            100        4.44437
            421            421        100.044        100.167        4.44439
            422            422        100.197        100.333        4.44442
            423            423        100.364          100.5        4.44445
            424            424         100.52        100.667        4.44448
            425            425        100.683        100.833        4.44453
            426            426        100.847            101        4.44458
            427            427        101.004        101.167        4.44463
            428            428        101.162        101.333        4.44469
            429            429        101.324          101.5        4.44476
            430            430        101.486        101.667        4.44482
            431            431        101.648        101.833        4.44487
            432            432         101.81            102        4.44491
            433            433        101.974        102.167        4.44494
            434            434        102.132        102.333        4.44496
            435            435        102.299          102.5        4.44498
            436            436        102.468        102.667        4.44499
            437            437        102.632        102.833        4.44497
            438            438        102.801            103        4.44496
            439            439        102.974        103.167        4.44495
            440            440        103.134        103.333        4.44494
            441            441        103.297          103.5        4.44492
            442            442         103.47        103.667        4.44491
            443            443         103.63        103.833         4.4449
            444            444        103.802            104        4.44489
            445            445        103.969        104.167        4.44489
            446            446        104.135        104.333        4.44488
            447            447        104.308          104.5        4.44487
            448            448        104.479        104.667        4.44485
            449            449        104.644        104.833        4.44482
            450            450        104.813            105         4.4448
            451            451        104.985        105.167        4.44477
            452            452        105.152        105.333        4.44474
            453            453        105.322          105.5        4.44471
            454            454        105.494        105.667        4.44469
            455            455        105.653        105.833        4.44466
            456            456        105.832            106        4.44463
            457            457         106.01        106.167         4.4446
            458            458        106.171        106.333        4.44458
            459            459        106.335          106.5        4.44455
            460            460        106.509        106.667        4.44452
            461            461        106.677        106.833        4.44449
            462            462        106.852            107        4.44445
            463            463        107.018        107.167         4.4444
            464            464        107.187        107.333        4.44435
            465            465        107.368          107.5        4.44429
            466            466        107.533        107.667        4.44423
            467            467        107.707        107.833        4.44417
            468            468        107.878            108        4.44412
            469            469        108.051        108.167        4.44407
            470            470        108.216        108.333        4.44402
            471            471        108.382          108.5        4.44397
            472            472        108.564        108.667        4.44392
            473            473        108.728        108.833        4.44387
            474            474        108.898            109        4.44382
            475            475         109.07        109.167        4.44377
            476            476        109.235        109.333        4.44372
            477            477        109.407          109.5        4.44368
            478            478         109.58        109.667        4.44363
            479            479        109.747        109.833        4.44357
            480            480        109.916            110        4.44351
            481            481        110.088        110.167        4.44345
            482            482        110.258        110.333        4.44337
            483            483        110.426          110.5        4.44329
            484            484        110.595        110.667        4.44321
            485            485         110.76        110.833        4.44312
            486            486        110.932            111        4.44302
            487            487         111.11        111.167        4.44293
            488            488        111.267        111.333        4.44286
            489            489         111.44          111.5        4.44279
            490            490        111.602        111.667        4.44273
            491            491        111.772        111.833         4.4427
            492            492        111.936            112        4.44266
            493            493        112.114        112.167        4.44261
            494            494        112.279        112.333        4.44257
            495            495        112.452          112.5        4.44253
            496            496        112.621        112.667        4.44249
            497            497        112.787        112.833        4.44244
            498            498        112.955            113         4.4424
            499            499         113.12        113.167        4.44235
            500            500        113.297        113.333         4.4423
            501            501        113.461          113.5        4.44223
            502            502        113.629        113.667        4.44216
            503            503        113.786        113.833        4.44205
            504            504        113.964            114        4.44194
            505            505        114.124        114.167        4.44183
            506            506        114.286        114.333        4.44172
            507            507        114.455          114.5        4.44158
            508            508         114.62        114.667        4.44147
            509            509        114.796        114.833        4.44137
            510            510        114.962            115        4.44127
            511            511        115.123        115.167        4.44121
            512            512         115.29        115.333        4.44115
            513            513        115.452          115.5        4.44111
            514            514        115.626        115.667        4.44107
            515            515        115.788        115.833        4.44106
            516            516        115.946            116        4.44105
            517            517        116.122        116.167        4.44103
            518            518        116.283        116.333        4.44102
            519            519        116.439          116.5        4.44102
            520            520         116.61        116.667        4.44101
            521            521        116.773        116.833          4.441
            522            522        116.939            117        4.44098
            523            523        117.097        117.167        4.44097
            524            524        117.262        117.333        4.44095
            525            525        117.432          117.5        4.44093
            526            526        117.603        117.667        4.44092
            527            527        117.766        117.833         4.4409
            528            528        117.926            118        4.44087
            529            529        118.095        118.167        4.44084
            530            530        118.252        118.333         4.4408
            531            531        118.416          118.5        4.44076
            532            532         118.58        118.667        4.44071
            533            533        118.747        118.833        4.44066
            534            534        118.911            119        4.44061
            535            535        119.071        119.167        4.44055
            536            536         119.24        119.333        4.44049
            537            537        119.397          119.5        4.44043
            538            538        119.555        119.667        4.44038
            539            539        119.727        119.833        4.44032
            540            540        119.895            120        4.44025
            541            541        120.057        120.167        4.44019
            542            542        120.213        120.333        4.44014
            543            543        120.371          120.5        4.44008
            544            544        120.535        120.667        4.44002
            545            545        120.696        120.833        4.43996
            546            546        120.858            121         4.4399
            547            547        121.027        121.167        4.43984
            548            548        121.188        121.333        4.43979
            549            549        121.344          121.5        4.43975
            550            550         121.51        121.667         4.4397
            551            551        121.675        121.833        4.43966
            552            552        121.834            122        4.43964
            553            553        121.994        122.167        4.43961
            554            554        122.162        122.333        4.43959
            555            555        122.319          122.5        4.43956
            556            556        122.484        122.667        4.43954
            557            557        122.647        122.833        4.43953
            558            558        122.797            123         4.4395
            559            559        122.964        123.167        4.43947
            560            560        123.128        123.333        4.43943
            561            561        123.291          123.5        4.43938
            562            562        123.451        123.667        4.43934
            563            563         123.61        123.833         4.4393
            564            564        123.775            124        4.43925
            565            565        123.934        124.167         4.4392
            566            566        124.093        124.333        4.43915
            567            567        124.249          124.5         4.4391
            568            568        124.414        124.667        4.43904
            569            569        124.582        124.833        4.43899
            570            570        124.746            125        4.43895
            571            571        124.894        125.167         4.4389
            572            572        125.066        125.333        4.43886
            573            573        125.217          125.5        4.43883
            574            574        125.377        125.667        4.43879
            575            575         125.54        125.833        4.43875
            576            576        125.701            126        4.43871
            577            577        125.861        126.167        4.43866
            578            578        126.016        126.333        4.43861
            579            579        126.185          126.5        4.43856
            580            580        126.353        126.667         4.4385
            581            581        126.504        126.833        4.43843
            582            582         126.66            127        4.43838
