Title                                                           12.02.2026 15:56
________________________________________________________________________________

Title


Curve Name:
  $D60-TN200-V90-TB60
  Sample Weight
Curve Values:
          Index              t             Ts             Tr          Value
            124            124        56.6649        50.6667        1.85413
            125            125        56.8173        50.8333        1.85406
            126            126        56.9762             51          1.854
            127            127        57.1443        51.1667        1.85394
            128            128        57.3032        51.3333        1.85388
            129            129        57.4686           51.5        1.85383
            130            130        57.6301        51.6667        1.85379
            131            131        57.7773        51.8333        1.85374
            132            132        57.9375             52        1.85369
            133            133         58.099        52.1667        1.85364
            134            134        58.2566        52.3333        1.85359
            135            135        58.4155           52.5        1.85354
            136            136        58.5809        52.6667        1.85348
            137            137        58.7333        52.8333        1.85342
            138            138        58.8948             53        1.85336
            139            139        59.0459        53.1667         1.8533
            140            140        59.2086        53.3333        1.85325
            141            141        59.3662           53.5         1.8532
            142            142        59.5277        53.6667        1.85314
            143            143        59.6879        53.8333        1.85309
            144            144        59.8364             54        1.85305
            145            145        59.9952        54.1667        1.85301
            146            146        60.1502        54.3333        1.85297
            147            147        60.3234           54.5        1.85293
            148            148        60.4614        54.6667         1.8529
            149            149        60.6229        54.8333        1.85286
            150            150        60.7883             55        1.85283
            151            151        60.9459        55.1667        1.85279
            152            152        61.0982        55.3333        1.85274
            153            153        61.2493           55.5         1.8527
            154            154        61.4055        55.6667        1.85265
            155            155        61.5631        55.8333         1.8526
            156            156         61.722             56        1.85256
            157            157         61.873        56.1667        1.85253
            158            158        62.0384        56.3333        1.85254
            159            159        62.1998           56.5        1.85254
            160            160        62.3391        56.6667        1.85255
            161            161        62.4928        56.8333        1.85254
            162            162        62.6543             57        1.85253
            163            163        62.8066        57.1667        1.85253
            164            164        62.9576        57.3333        1.85251
            165            165        63.1152           57.5        1.85248
            166            166         63.274        57.6667        1.85244
            167            167        63.4303        57.8333        1.85237
            168            168          63.58             58        1.85231
            169            169        63.7492        58.1667        1.85226
            170            170        63.9003        58.3333         1.8522
            171            171          64.05           58.5        1.85214
            172            172        64.2062        58.6667        1.85209
            173            173        64.3677        58.8333        1.85204
            174            174        64.5109             59          1.852
            175            175        64.6671        59.1667        1.85197
            176            176        64.8194        59.3333        1.85194
            177            177        64.9692           59.5        1.85189
            178            178        65.1319        59.6667        1.85185
            179            179        65.2907        59.8333        1.85179
            180            180        65.4339             60        1.85174
            181            181        65.5902        60.1667        1.85168
            182            182        65.7425        60.3333        1.85163
            183            183        65.8909           60.5        1.85156
            184            184        66.0445        60.6667        1.85151
            185            185        66.2059        60.8333        1.85145
            186            186         66.353             61         1.8514
            187            187        66.5028        61.1667        1.85136
            188            188        66.6616        61.3333        1.85131
            189            189        66.8113           61.5        1.85126
            190            190        66.9597        61.6667        1.85121
            191            191         67.112        61.8333        1.85117
            192            192        67.2708             62        1.85114
            193            193        67.4114        62.1667        1.85111
            194            194        67.5728        62.3333        1.85108
            195            195        67.7342           62.5        1.85106
            196            196        67.8813        62.6667        1.85105
            197            197        68.0284        62.8333        1.85102
            198            198        68.1872             63        1.85099
            199            199        68.3421        63.1667        1.85096
            200            200        68.4996        63.3333         1.8509
            201            201        68.6389           63.5        1.85086
            202            202        68.7951        63.6667        1.85081
            203            203         68.954        63.8333        1.85075
            204            204        69.0958             64        1.85069
            205            205        69.2468        64.1667        1.85064
            206            206        69.4056        64.3333        1.85059
            207            207        69.5462           64.5        1.85054
            208            208        69.7102        64.6667        1.85049
            209            209        69.8573        64.8333        1.85044
            210            210        70.0096             65        1.85039
            211            211         70.154        65.1667        1.85034
            212            212        70.3141        65.3333        1.85028
            213            213        70.4703           65.5        1.85023
            214            214        70.6148        65.6667        1.85018
            215            215        70.7658        65.8333        1.85013
            216            216        70.9103             66        1.85008
            217            217        71.0547        66.1667        1.85004
            218            218        71.2122        66.3333           1.85
            219            219        71.3658           66.5        1.84997
            220            220        71.5168        66.6667        1.84994
            221            221        71.6652        66.8333        1.84991
            222            222        71.8149             67        1.84986
            223            223         71.975        67.1667        1.84981
            224            224        72.1169        67.3333        1.84972
            225            225         72.273           67.5        1.84962
            226            226        72.4227        67.6667        1.84951
            227            227        72.5854        67.8333        1.84938
            228            228        72.7273             68        1.84926
            229            229        72.8783        68.1667        1.84908
            230            230         73.024        68.3333        1.84894
            231            231         73.188           68.5        1.84881
            232            232        73.3325        68.6667        1.84868
            233            233        73.4834        68.8333        1.84859
            234            234        73.6331             69         1.8485
            235            235        73.7802        69.1667        1.84841
            236            236        73.9246        69.3333        1.84833
            237            237        74.0756           69.5        1.84828
            238            238        74.2292        69.6667        1.84822
            239            239        74.3776        69.8333        1.84816
            240            240        74.5233             70         1.8481
            241            241        74.6717        70.1667        1.84806
            242            242         74.811        70.3333        1.84801
            243            243        74.9711           70.5        1.84796
            244            244        75.1181        70.6667         1.8479
            245            245        75.2704        70.8333        1.84786
            246            246        75.4136             71        1.84782
            247            247        75.5736        71.1667        1.84779
            248            248        75.7181        71.3333        1.84776
            249            249          75.86           71.5        1.84774
            250            250        76.0122        71.6667        1.84772
            251            251        76.1697        71.8333        1.84768
            252            252        76.3037             72        1.84765
            253            253        76.4677        72.1667         1.8476
            254            254        76.6096        72.3333        1.84755
            255            255         76.754           72.5        1.84751
            256            256         76.918        72.6667        1.84747
            257            257        77.0651        72.8333        1.84742
            258            258        77.2043             73        1.84737
            259            259        77.3618        73.1667        1.84732
            260            260        77.5206        73.3333        1.84727
            261            261        77.6481           73.5        1.84723
            262            262        77.7978        73.6667        1.84718
            263            263        77.9552        73.8333        1.84712
            264            264        78.1049             74        1.84707
            265            265        78.2702        74.1667        1.84702
            266            266        78.4016        74.3333        1.84697
            267            267        78.5604           74.5        1.84693
            268            268        78.7009        74.6667        1.84688
            269            269        78.8571        74.8333        1.84684
            270            270        79.0094             75         1.8468
            271            271         79.159        75.1667        1.84675
            272            272        79.3061        75.3333         1.8467
            273            273        79.4571           75.5        1.84665
            274            274        79.6015        75.6667        1.84659
            275            275        79.7447        75.8333        1.84654
            276            276        79.9073             76        1.84649
            277            277         80.057        76.1667        1.84644
            278            278        80.2002        76.3333        1.84641
            279            279         80.355           76.5        1.84638
            280            280        80.5099        76.6667        1.84635
            281            281        80.6518        76.8333        1.84633
            282            282        80.7962             77         1.8463
            283            283        80.9407        77.1667        1.84625
            284            284        81.0942        77.3333         1.8462
            285            285         81.253           77.5        1.84616
            286            286        81.4118        77.6667        1.84608
            287            287        81.5588        77.8333        1.84603
            288            288        81.7098             78        1.84598
            289            289         81.866        78.1667        1.84594
            290            290         82.013        78.3333         1.8459
            291            291        82.1601           78.5        1.84586
            292            292        82.2993        78.6667        1.84581
            293            293        82.4581        78.8333        1.84577
            294            294        82.5973             79        1.84572
            295            295         82.747        79.1667        1.84567
            296            296        82.8888        79.3333        1.84562
            297            297        83.0528           79.5        1.84557
            298            298        83.2064        79.6667        1.84553
            299            299        83.3638        79.8333        1.84548
            300            300        83.5083             80        1.84544
            301            301        83.6567        80.1667         1.8454
            302            302        83.7972        80.3333        1.84537
            303            303        83.9638           80.5        1.84534
            304            304        84.1017        80.6667        1.84531
            305            305        84.2579        80.8333        1.84528
            306            306        84.4036             81        1.84524
            307            307        84.5572        81.1667         1.8452
            308            308         84.703        81.3333        1.84516
            309            309        84.8617           81.5        1.84513
            310            310        85.0127        81.6667         1.8451
            311            311        85.1688        81.8333        1.84506
            312            312        85.3094             82        1.84502
            313            313        85.4642        82.1667        1.84497
            314            314        85.6165        82.3333        1.84493
            315            315        85.7636           82.5         1.8449
            316            316        85.9106        82.6667        1.84485
            317            317        86.0603        82.8333        1.84481
            318            318        86.2177             83        1.84476
            319            319          86.37        83.1667        1.84471
            320            320        86.5197        83.3333        1.84465
            321            321        86.6745           83.5        1.84459
            322            322        86.8242        83.6667        1.84452
            323            323        86.9647        83.8333        1.84443
            324            324        87.1143             84        1.84435
            325            325        87.2731        84.1667        1.84427
            326            326        87.4202        84.3333        1.84419
            327            327         87.562           84.5        1.84411
            328            328        87.7286        84.6667        1.84403
            329            329        87.8756        84.8333        1.84396
            330            330        88.0331             85         1.8439
            331            331        88.1802        85.1667        1.84385
            332            332        88.3285        85.3333        1.84383
            333            333         88.473           85.5        1.84381
            334            334        88.6291        85.6667        1.84379
            335            335        88.7827        85.8333        1.84378
            336            336        88.9363             86        1.84381
            337            337         89.082        86.1667        1.84382
            338            338        89.2382        86.3333        1.84382
            339            339        89.3878           86.5        1.84383
            340            340        89.5427        86.6667        1.84384
            341            341        89.6963        86.8333        1.84384
            342            342         89.842             87        1.84383
            343            343        89.9942        87.1667        1.84383
            344            344        90.1517        87.3333        1.84381
            345            345        90.3027           87.5        1.84379
            346            346         90.451        87.6667        1.84378
            347            347        90.6046        87.8333        1.84376
            348            348        90.7516             88        1.84373
            349            349           90.9        88.1667        1.84371
            350            350        91.0561        88.3333        1.84369
            351            351        91.2084           88.5        1.84366
            352            352        91.3646        88.6667        1.84363
            353            353        91.5155        88.8333         1.8436
            354            354        91.6626             89        1.84357
            355            355        91.8174        89.1667        1.84354
            356            356        91.9723        89.3333        1.84352
            357            357        92.1206           89.5        1.84349
            358            358        92.2807        89.6667        1.84347
            359            359        92.4291        89.8333        1.84345
            360            360        92.5787             90        1.84343
            361            361        92.7349        90.1667        1.84342
            362            362        92.8871        90.3333         1.8434
            363            363        93.0342           90.5        1.84338
            364            364        93.1747        90.6667        1.84337
            365            365        93.3309        90.8333        1.84336
            366            366        93.4949             91        1.84335
            367            367        93.6445        91.1667        1.84334
            368            368        93.7916        91.3333        1.84334
            369            369         93.949           91.5        1.84334
            370            370        94.0987        91.6667        1.84333
            371            371        94.2483        91.8333        1.84332
            372            372        94.4058             92         1.8433
            373            373        94.5515        92.1667        1.84328
            374            374         94.709        92.3333        1.84326
            375            375        94.8626           92.5        1.84323
            376            376        95.0109        92.6667         1.8432
            377            377        95.1619        92.8333        1.84316
            378            378         95.318             93        1.84312
            379            379        95.4729        93.1667        1.84309
            380            380        95.6226        93.3333        1.84306
            381            381        95.7813           93.5        1.84303
            382            382         95.927        93.6667          1.843
            383            383         96.078        93.8333        1.84297
            384            384        96.2276             94        1.84294
            385            385        96.3773        94.1667         1.8429
            386            386        96.5321        94.3333        1.84287
            387            387        96.6896           94.5        1.84283
            388            388        96.8353        94.6667         1.8428
            389            389        96.9863        94.8333        1.84276
            390            390        97.1372             95        1.84272
            391            391        97.2934        95.1667        1.84269
            392            392        97.4418        95.3333        1.84266
            393            393         97.594           95.5        1.84264
            394            394        97.7436        95.6667        1.84262
            395            395        97.9102        95.8333         1.8426
            396            396        98.0612             96        1.84258
            397            397        98.2095        96.1667        1.84257
            398            398        98.3566        96.3333        1.84255
            399            399        98.5102           96.5        1.84253
            400            400        98.6598        96.6667        1.84251
            401            401        98.8147        96.8333        1.84245
            402            402        98.9734             97        1.84239
            403            403        99.1348        97.1667        1.84229
            404            404        99.2792        97.3333        1.84217
            405            405         99.425           97.5        1.84195
            406            406        99.5824        97.6667        1.84176
            407            407        99.7334        97.8333        1.84156
            408            408        99.8895             98        1.84137
            409            409        100.035        98.1667        1.84114
            410            410        100.197        98.3333        1.84096
            411            411        100.338           98.5        1.84081
            412            412        100.497        98.6667        1.84068
            413            413        100.656        98.8333        1.84066
            414            414        100.807             99        1.84063
            415            415        100.963        99.1667        1.84061
            416            416        101.119        99.3333         1.8406
            417            417        101.277           99.5        1.84066
            418            418         101.42        99.6667        1.84069
            419            419        101.573        99.8333        1.84071
            420            420         101.72            100        1.84073
            421            421        101.877        100.167        1.84076
            422            422        102.033        100.333        1.84079
            423            423        102.184          100.5        1.84083
            424            424        102.337        100.667        1.84087
            425            425        102.487        100.833        1.84092
            426            426        102.638            101        1.84097
            427            427        102.802        101.167        1.84102
            428            428        102.954        101.333        1.84106
            429            429        103.106          101.5        1.84111
            430            430        103.269        101.667        1.84115
            431            431        103.406        101.833        1.84119
            432            432        103.564            102        1.84123
            433            433        103.725        102.167        1.84125
            434            434        103.869        102.333        1.84127
            435            435         104.03          102.5        1.84129
            436            436        104.181        102.667        1.84131
            437            437        104.341        102.833         1.8413
            438            438        104.505            103         1.8413
            439            439        104.642        103.167        1.84129
            440            440         104.81        103.333        1.84128
            441            441        104.949          103.5        1.84125
            442            442        105.101        103.667        1.84123
            443            443        105.246        103.833        1.84122
            444            444        105.412            104        1.84121
            445            445        105.575        104.167         1.8412
            446            446        105.723        104.333         1.8412
            447            447        105.873          104.5        1.84119
            448            448        106.027        104.667        1.84119
            449            449        106.193        104.833        1.84118
            450            450         106.34            105        1.84117
            451            451        106.492        105.167        1.84116
            452            452        106.641        105.333        1.84114
            453            453        106.798          105.5         1.8411
            454            454        106.956        105.667        1.84108
            455            455        107.109        105.833        1.84106
            456            456        107.264            106        1.84104
            457            457        107.403        106.167        1.84102
            458            458        107.562        106.333          1.841
            459            459        107.718          106.5        1.84098
            460            460        107.868        106.667        1.84095
            461            461        108.028        106.833        1.84092
            462            462        108.189            107        1.84089
            463            463         108.34        107.167        1.84086
            464            464        108.498        107.333        1.84082
            465            465        108.651          107.5        1.84077
            466            466        108.796        107.667        1.84073
            467            467        108.956        107.833         1.8407
            468            468        109.113            108        1.84066
            469            469        109.263        108.167        1.84063
            470            470        109.414        108.333         1.8406
            471            471        109.577          108.5        1.84058
            472            472        109.731        108.667        1.84057
            473            473        109.886        108.833        1.84058
            474            474        110.035            109        1.84059
            475            475        110.195        109.167         1.8406
            476            476        110.351        109.333        1.84061
            477            477        110.499          109.5        1.84063
            478            478        110.658        109.667        1.84063
            479            479        110.818        109.833        1.84063
            480            480        110.977            110        1.84061
            481            481        111.127        110.167        1.84057
            482            482         111.28        110.333        1.84053
            483            483        111.436          110.5        1.84049
            484            484        111.585        110.667        1.84045
            485            485        111.747        110.833         1.8404
            486            486        111.896            111        1.84036
            487            487        112.048        111.167        1.84033
            488            488        112.209        111.333        1.84029
            489            489        112.367          111.5        1.84027
            490            490        112.515        111.667        1.84024
            491            491        112.678        111.833        1.84021
            492            492        112.829            112        1.84018
            493            493        112.989        112.167        1.84015
            494            494        113.141        112.333        1.84013
            495            495        113.306          112.5         1.8401
            496            496        113.455        112.667        1.84008
            497            497        113.612        112.833        1.84006
            498            498        113.764            113        1.84005
            499            499        113.922        113.167        1.84002
            500            500        114.078        113.333        1.83999
            501            501         114.23          113.5        1.83996
            502            502        114.385        113.667        1.83989
            503            503         114.55        113.833        1.83983
            504            504        114.696            114        1.83976
            505            505        114.852        114.167        1.83968
            506            506        115.005        114.333        1.83958
            507            507        115.157          114.5         1.8395
            508            508        115.329        114.667        1.83942
            509            509        115.478        114.833        1.83935
            510            510        115.628            115         1.8393
            511            511        115.788        115.167        1.83926
            512            512        115.947        115.333        1.83923
            513            513        116.095          115.5         1.8392
            514            514         116.26        115.667        1.83922
            515            515        116.417        115.833        1.83922
            516            516         116.57            116        1.83923
            517            517        116.733        116.167        1.83924
            518            518        116.886        116.333        1.83927
            519            519         117.04          116.5        1.83929
            520            520        117.186        116.667        1.83931
            521            521        117.357        116.833        1.83933
            522            522        117.505            117        1.83935
            523            523        117.665        117.167        1.83937
            524            524        117.818        117.333        1.83938
            525            525        117.965          117.5        1.83939
            526            526        118.116        117.667         1.8394
            527            527        118.284        117.833         1.8394
            528            528        118.443            118        1.83941
            529            529          118.6        118.167        1.83942
            530            530         118.75        118.333        1.83942
            531            531        118.913          118.5        1.83943
            532            532        119.064        118.667        1.83943
            533            533        119.229        118.833        1.83943
            534            534        119.385            119        1.83943
            535            535        119.536        119.167        1.83943
            536            536        119.693        119.333        1.83942
            537            537        119.852          119.5        1.83941
            538            538        119.993        119.667         1.8394
            539            539        120.154        119.833        1.83938
            540            540        120.321            120        1.83936
            541            541        120.474        120.167        1.83934
            542            542        120.623        120.333        1.83933
            543            543        120.788          120.5        1.83931
            544            544        120.942        120.667         1.8393
            545            545        121.104        120.833        1.83928
            546            546        121.258            121        1.83926
            547            547        121.423        121.167        1.83924
            548            548        121.575        121.333        1.83922
            549            549        121.729          121.5         1.8392
            550            550        121.892        121.667        1.83919
            551            551        122.048        121.833        1.83918
            552            552        122.199            122        1.83919
            553            553        122.359        122.167        1.83919
            554            554        122.537        122.333         1.8392
            555            555        122.672          122.5        1.83922
            556            556        122.836        122.667        1.83924
            557            557        122.982        122.833        1.83926
            558            558         123.14            123        1.83927
            559            559        123.294        123.167        1.83928
            560            560        123.447        123.333        1.83928
            561            561        123.611          123.5        1.83928
            562            562         123.78        123.667        1.83928
            563            563        123.922        123.833        1.83927
            564            564        124.074            124        1.83924
            565            565        124.234        124.167        1.83922
            566            566        124.398        124.333        1.83921
            567            567        124.546          124.5        1.83919
            568            568        124.712        124.667        1.83917
            569            569        124.863        124.833        1.83915
            570            570        125.023            125        1.83913
            571            571        125.179        125.167        1.83911
            572            572        125.335        125.333         1.8391
            573            573        125.496          125.5        1.83909
            574            574        125.645        125.667        1.83908
            575            575        125.798        125.833        1.83908
            576            576        125.961            126        1.83908
            577            577        126.113        126.167        1.83907
            578            578        126.275        126.333        1.83907
            579            579        126.435          126.5        1.83905
            580            580        126.591        126.667        1.83904
            581            581        126.752        126.833        1.83902
            582            582        126.906            127        1.83899
