Title                                                           16.02.2026 16:02
________________________________________________________________________________

Title


Curve Name:
  $D100-TN240-V90-TB100
  Sample Weight
Curve Values:
          Index              t             Ts             Tr          Value
            134            134        57.8752        52.3333        5.04335
            135            135        58.0288           52.5         5.0433
            136            136        58.1942        52.6667        5.04325
            137            137        58.3675        52.8333        5.04319
            138            138        58.5133             53        5.04314
            139            139        58.6657        53.1667        5.04308
            140            140        58.8298        53.3333        5.04303
            141            141        58.9848           53.5        5.04297
            142            142        59.1515        53.6667        5.04291
            143            143        59.3117        53.8333        5.04285
            144            144        59.4666             54        5.04278
            145            145        59.6255        54.1667        5.04272
            146            146        59.7779        54.3333        5.04265
            147            147        59.9276           54.5        5.04259
            148            148        60.0982        54.6667        5.04253
            149            149        60.2493        54.8333        5.04246
            150            150        60.4147             55         5.0424
            151            151         60.567        55.1667        5.04234
            152            152         60.722        55.3333        5.04228
            153            153        60.8795           55.5        5.04222
            154            154        61.0475        55.6667        5.04216
            155            155        61.1829        55.8333        5.04211
            156            156        61.3561             56        5.04205
            157            157        61.5046        56.1667          5.042
            158            158        61.6621        56.3333        5.04194
            159            159        61.8145           56.5        5.04188
            160            160        61.9707        56.6667        5.04182
            161            161        62.1387        56.8333        5.04177
            162            162         62.278             57        5.04171
            163            163        62.4603        57.1667        5.04166
            164            164        62.6087        57.3333         5.0416
            165            165        62.7689           57.5        5.04155
            166            166        62.9095        57.6667         5.0415
            167            167        63.0709        57.8333        5.04144
            168            168        63.2298             58        5.04138
            169            169        63.3873        58.1667        5.04132
            170            170        63.5344        58.3333        5.04125
            171            171        63.6868           58.5        5.04118
            172            172        63.8456        58.6667         5.0411
            173            173         64.007        58.8333        5.04102
            174            174        64.1555             59        5.04094
            175            175        64.3091        59.1667        5.04086
            176            176        64.4744        59.3333        5.04078
            177            177        64.6268           59.5         5.0407
            178            178        64.7817        59.6667        5.04062
            179            179        64.9353        59.8333        5.04053
            180            180        65.0889             60        5.04045
            181            181        65.2439        60.1667        5.04036
            182            182        65.3897        60.3333        5.04028
            183            183        65.5498           60.5        5.04021
            184            184        65.6956        60.6667        5.04013
            185            185        65.8531        60.8333        5.04005
            186            186        66.0028             61        5.03999
            187            187        66.1525        61.1667        5.03992
            188            188        66.3126        61.3333        5.03985
            189            189         66.478           61.5        5.03977
            190            190        66.6238        61.6667        5.03969
            191            191        66.7761        61.8333         5.0396
            192            192        66.9388             62        5.03952
            193            193        67.0768        62.1667        5.03944
            194            194        67.2369        62.3333        5.03936
            195            195        67.3905           62.5        5.03928
            196            196        67.5363        62.6667        5.03921
            197            197        67.6873        62.8333        5.03914
            198            198        67.8448             63        5.03907
            199            199        67.9932        63.1667        5.03902
            200            200        68.1494        63.3333        5.03896
            201            201        68.2991           63.5        5.03889
            202            202        68.4618        63.6667        5.03883
            203            203        68.6089        63.8333        5.03875
            204            204        68.7612             64        5.03868
            205            205        68.9161        64.1667        5.03861
            206            206        69.0671        64.3333        5.03853
            207            207        69.2116           64.5        5.03845
            208            208        69.3639        64.6667        5.03838
            209            209        69.5227        64.8333         5.0383
            210            210        69.6672             65        5.03823
            211            211        69.8312        65.1667        5.03816
            212            212        69.9744        65.3333        5.03809
            213            213        70.1241           65.5        5.03802
            214            214         70.275        65.6667        5.03795
            215            215        70.4313        65.8333        5.03788
            216            216         70.577             66        5.03782
            217            217         70.728        66.1667        5.03776
            218            218        70.8933        66.3333         5.0377
            219            219        71.0326           66.5        5.03765
            220            220        71.1849        66.6667        5.03758
            221            221        71.3437        66.8333        5.03752
            222            222         71.496             67        5.03745
            223            223        71.6326        67.1667        5.03737
            224            224         71.794        67.3333         5.0373
            225            225        71.9424           67.5        5.03723
            226            226        72.0908        67.6667        5.03716
            227            227        72.2509        67.8333        5.03708
            228            228        72.3914             68        5.03702
            229            229        72.5463        68.1667        5.03695
            230            230        72.7012        68.3333        5.03689
            231            231        72.8548           68.5        5.03683
            232            232         73.007        68.6667        5.03678
            233            233        73.1567        68.8333        5.03672
            234            234         73.309             69        5.03666
            235            235          73.46        69.1667         5.0366
            236            236        73.6122        69.3333        5.03654
            237            237        73.7541           69.5        5.03647
            238            238        73.9194        69.6667        5.03641
            239            239        74.0626        69.8333        5.03635
            240            240        74.2109             70         5.0363
            241            241        74.3632        70.1667        5.03624
            242            242        74.5246        70.3333        5.03619
            243            243        74.6613           70.5        5.03613
            244            244         74.824        70.6667        5.03608
            245            245        74.9749        70.8333        5.03603
            246            246        75.1285             71        5.03596
            247            247        75.2703        71.1667         5.0359
            248            248        75.4226        71.3333        5.03582
            249            249        75.5775           71.5        5.03574
            250            250        75.7298        71.6667        5.03567
            251            251        75.8834        71.8333        5.03559
            252            252        76.0304             72         5.0355
            253            253         76.171        72.1667        5.03542
            254            254        76.3298        72.3333        5.03533
            255            255        76.4846           72.5        5.03525
            256            256        76.6369        72.6667        5.03519
            257            257        76.7879        72.8333        5.03515
            258            258        76.9414             73        5.03511
            259            259        77.0911        73.1667        5.03508
            260            260        77.2394        73.3333        5.03506
            261            261        77.3943           73.5        5.03505
            262            262        77.5336        73.6667        5.03502
            263            263         77.695        73.8333        5.03497
            264            264        77.8407             74        5.03492
            265            265        77.9878        74.1667        5.03484
            266            266         78.144        74.3333        5.03476
            267            267        78.2949           74.5        5.03469
            268            268        78.4459        74.6667        5.03462
            269            269        78.5968        74.8333        5.03454
            270            270        78.7452             75        5.03448
            271            271        78.8962        75.1667        5.03442
            272            272        79.0523        75.3333        5.03436
            273            273        79.1929           75.5         5.0343
            274            274        79.3464        75.6667        5.03423
            275            275        79.4961        75.8333        5.03416
            276            276         79.651             76        5.03409
            277            277        79.8006        76.1667          5.034
            278            278        79.9516        76.3333        5.03392
            279            279           80.1           76.5        5.03383
            280            280        80.2561        76.6667        5.03374
            281            281         80.411        76.8333        5.03366
            282            282        80.5581             77        5.03358
            283            283        80.7025        77.1667         5.0335
            284            284        80.8509        77.3333        5.03342
            285            285        81.0057           77.5        5.03336
            286            286        81.1723        77.6667        5.03329
            287            287        81.3155        77.8333        5.03322
            288            288        81.4573             78        5.03314
            289            289        81.6161        78.1667        5.03307
            290            290        81.7632        78.3333        5.03299
            291            291        81.9128           78.5        5.03292
            292            292        82.0625        78.6667        5.03284
            293            293        82.2069        78.8333        5.03277
            294            294        82.3644             79        5.03269
            295            295        82.5231        79.1667        5.03262
            296            296        82.6741        79.3333        5.03255
            297            297        82.8238           79.5        5.03248
            298            298        82.9773        79.6667        5.03243
            299            299        83.1231        79.8333        5.03237
            300            300        83.2766             80        5.03232
            301            301        83.4302        80.1667        5.03227
            302            302        83.5707        80.3333        5.03223
            303            303        83.7204           80.5        5.03218
            304            304        83.8779        80.6667        5.03213
            305            305        84.0275        80.8333        5.03208
            306            306        84.1863             81        5.03203
            307            307        84.3372        81.1667        5.03198
            308            308        84.4921        81.3333        5.03193
            309            309        84.6235           81.5        5.03187
            310            310        84.7797        81.6667        5.03181
            311            311        84.9424        81.8333        5.03176
            312            312        85.0946             82        5.03171
            313            313        85.2391        82.1667        5.03166
            314            314        85.3952        82.3333        5.03161
            315            315        85.5397           82.5        5.03156
            316            316        85.6906        82.6667        5.03151
            317            317        85.8468        82.8333        5.03146
            318            318        86.0004             83        5.03142
            319            319          86.15        83.1667        5.03137
            320            320        86.3114        83.3333        5.03132
            321            321        86.4493           83.5        5.03127
            322            322        86.6029        83.6667        5.03121
            323            323        86.7655        83.8333        5.03116
            324            324        86.9113             84        5.03111
            325            325        87.0544        84.1667        5.03105
            326            326        87.2054        84.3333        5.03098
            327            327        87.3602           84.5        5.03091
            328            328        87.5164        84.6667        5.03084
            329            329        87.6661        84.8333        5.03076
            330            330        87.8196             85        5.03068
            331            331        87.9653        85.1667        5.03058
            332            332        88.1163        85.3333        5.03049
            333            333        88.2673           85.5        5.03041
            334            334        88.4247        85.6667        5.03034
            335            335        88.5783        85.8333        5.03027
            336            336        88.7331             86         5.0302
            337            337         88.875        86.1667        5.03014
            338            338        89.0181        86.3333        5.03008
            339            339        89.1782           86.5        5.03004
            340            340        89.3304        86.6667        5.02999
            341            341        89.4801        86.8333        5.02993
            342            342         89.618             87        5.02988
            343            343        89.7898        87.1667        5.02981
            344            344        89.9355        87.3333        5.02975
            345            345        90.0878           87.5        5.02969
            346            346        90.2413        87.6667        5.02963
            347            347        90.3975        87.8333        5.02955
            348            348        90.5459             88        5.02948
            349            349        90.6994        88.1667        5.02941
            350            350        90.8387        88.3333        5.02934
            351            351        90.9922           88.5        5.02927
            352            352        91.1484        88.6667         5.0292
            353            353        91.2967        88.8333        5.02913
            354            354        91.4542             89        5.02907
            355            355        91.6065        89.1667        5.02901
            356            356        91.7535        89.3333        5.02895
            357            357        91.9019           89.5        5.02889
            358            358         92.058        89.6667        5.02882
            359            359        92.2181        89.8333        5.02875
            360            360        92.3599             90        5.02868
            361            361        92.5239        90.1667         5.0286
            362            362        92.6644        90.3333        5.02852
            363            363        92.8193           90.5        5.02844
            364            364        92.9728        90.6667        5.02837
            365            365        93.1212        90.8333         5.0283
            366            366         93.276             91        5.02823
            367            367         93.427        91.1667        5.02817
            368            368        93.5818        91.3333        5.02812
            369            369        93.7341           91.5        5.02806
            370            370        93.8838        91.6667          5.028
            371            371        94.0269        91.8333        5.02794
            372            372        94.1843             92        5.02787
            373            373        94.3418        92.1667        5.02781
            374            374        94.5019        92.3333        5.02774
            375            375        94.6502           92.5        5.02768
            376            376        94.7986        92.6667        5.02761
            377            377        94.9573        92.8333        5.02755
            378            378        95.1174             93        5.02749
            379            379        95.2606        93.1667        5.02743
            380            380        95.4115        93.3333        5.02739
            381            381        95.5716           93.5        5.02734
            382            382        95.7199        93.6667         5.0273
            383            383        95.8787        93.8333        5.02726
            384            384        96.0244             94        5.02723
            385            385        96.1623        94.1667         5.0272
            386            386        96.3341        94.3333        5.02716
            387            387        96.4838           94.5        5.02712
            388            388        96.6399        94.6667        5.02707
            389            389         96.787        94.8333        5.02703
            390            390        96.9392             95        5.02699
            391            391        97.0967        95.1667        5.02694
            392            392        97.2516        95.3333         5.0269
            393            393        97.3882           95.5        5.02686
            394            394        97.5457        95.6667        5.02682
            395            395        97.6914        95.8333        5.02678
            396            396        97.8541             96        5.02674
            397            397        97.9985        96.1667        5.02671
            398            398        98.1612        96.3333        5.02668
            399            399         98.316           96.5        5.02664
            400            400          98.48        96.6667         5.0266
            401            401        98.6297        96.8333        5.02656
            402            402        98.7832             97        5.02652
            403            403        98.9277        97.1667        5.02648
            404            404        99.0812        97.3333        5.02644
            405            405          99.24           97.5         5.0264
            406            406        99.3909        97.6667        5.02635
            407            407         99.538        97.8333        5.02631
            408            408        99.6941             98        5.02626
            409            409        99.8477        98.1667        5.02622
            410            410        100.004        98.3333        5.02619
            411            411        100.159           98.5        5.02614
            412            412        100.303        98.6667         5.0261
            413            413        100.458        98.8333        5.02606
            414            414        100.621             99          5.026
            415            415        100.776        99.1667        5.02595
            416            416        100.927        99.3333        5.02589
            417            417        101.087           99.5        5.02582
            418            418         101.23        99.6667        5.02575
            419            419        101.382        99.8333         5.0257
            420            420        101.538            100        5.02564
            421            421        101.693        100.167        5.02559
            422            422        101.861        100.333        5.02555
            423            423        102.004          100.5         5.0255
            424            424        102.156        100.667        5.02545
            425            425        102.316        100.833         5.0254
            426            426        102.465            101        5.02536
            427            427        102.613        101.167        5.02531
            428            428         102.76        101.333        5.02527
            429            429        102.915          101.5        5.02522
            430            430        103.078        101.667        5.02515
            431            431        103.235        101.833        5.02508
            432            432        103.385            102        5.02501
            433            433        103.538        102.167        5.02495
            434            434         103.68        102.333        5.02486
            435            435        103.839          102.5         5.0248
            436            436        103.994        102.667        5.02474
            437            437        104.152        102.833        5.02468
            438            438        104.306            103        5.02465
            439            439        104.467        103.167        5.02461
            440            440        104.617        103.333        5.02457
            441            441        104.774          103.5        5.02452
            442            442        104.924        103.667        5.02448
            443            443        105.079        103.833        5.02444
            444            444        105.238            104         5.0244
            445            445        105.387        104.167        5.02436
            446            446        105.538        104.333        5.02432
            447            447        105.702          104.5        5.02427
            448            448        105.848        104.667        5.02423
            449            449        105.996        104.833        5.02418
            450            450        106.155            105        5.02413
            451            451        106.315        105.167        5.02407
            452            452        106.466        105.333        5.02401
            453            453         106.63          105.5        5.02394
            454            454        106.782        105.667        5.02386
            455            455        106.935        105.833        5.02379
            456            456        107.078            106        5.02371
            457            457        107.238        106.167        5.02365
            458            458        107.401        106.333        5.02358
            459            459         107.55          106.5        5.02351
            460            460        107.702        106.667        5.02344
            461            461        107.859        106.833        5.02337
            462            462        108.021            107         5.0233
            463            463        108.175        107.167        5.02324
            464            464        108.321        107.333        5.02319
            465            465        108.472          107.5        5.02314
            466            466        108.639        107.667        5.02309
            467            467        108.792        107.833        5.02306
            468            468        108.945            108        5.02301
            469            469          109.1        108.167        5.02297
            470            470        109.251        108.333        5.02293
            471            471        109.399          108.5        5.02288
            472            472        109.561        108.667        5.02283
            473            473        109.722        108.833        5.02278
            474            474        109.873            109        5.02274
            475            475        110.033        109.167        5.02269
            476            476        110.185        109.333        5.02265
            477            477         110.34          109.5        5.02261
            478            478        110.498        109.667        5.02258
            479            479        110.655        109.833        5.02255
            480            480        110.806            110        5.02251
            481            481         110.96        110.167        5.02247
            482            482        111.118        110.333        5.02242
            483            483        111.276          110.5        5.02238
            484            484        111.432        110.667        5.02234
            485            485         111.58        110.833         5.0223
            486            486        111.743            111        5.02226
            487            487        111.899        111.167        5.02223
            488            488         112.05        111.333        5.02219
            489            489        112.206          111.5        5.02215
            490            490        112.355        111.667        5.02211
            491            491        112.512        111.833        5.02207
            492            492        112.666            112        5.02202
            493            493        112.821        112.167        5.02197
            494            494        112.987        112.333        5.02192
            495            495        113.141          112.5        5.02186
            496            496        113.303        112.667         5.0218
            497            497        113.452        112.833        5.02173
            498            498        113.613            113        5.02167
            499            499        113.768        113.167        5.02161
            500            500        113.918        113.333        5.02155
            501            501        114.083          113.5        5.02149
            502            502        114.233        113.667        5.02144
            503            503         114.39        113.833        5.02138
            504            504         114.54            114        5.02134
            505            505        114.693        114.167         5.0213
            506            506        114.848        114.333        5.02127
            507            507        114.999          114.5        5.02123
            508            508        115.162        114.667        5.02121
            509            509        115.322        114.833        5.02119
            510            510        115.481            115        5.02116
            511            511        115.624        115.167        5.02113
            512            512        115.794        115.333        5.02111
            513            513        115.945          115.5        5.02109
            514            514        116.103        115.667        5.02106
            515            515        116.251        115.833        5.02103
            516            516        116.405            116        5.02099
            517            517        116.561        116.167        5.02095
            518            518        116.719        116.333         5.0209
            519            519        116.876          116.5        5.02085
            520            520        117.024        116.667        5.02078
            521            521        117.179        116.833        5.02072
            522            522        117.348            117        5.02067
            523            523        117.502        117.167        5.02062
            524            524        117.656        117.333        5.02057
            525            525        117.809          117.5        5.02056
            526            526        117.966        117.667        5.02054
            527            527        118.121        117.833        5.02053
            528            528        118.277            118        5.02052
            529            529        118.439        118.167        5.02053
            530            530        118.597        118.333        5.02051
            531            531        118.747          118.5        5.02049
            532            532        118.908        118.667        5.02045
            533            533        119.055        118.833        5.02039
            534            534        119.222            119        5.02035
            535            535        119.376        119.167        5.02031
            536            536        119.512        119.333        5.02026
            537            537        119.677          119.5        5.02022
            538            538        119.838        119.667        5.02018
            539            539        119.992        119.833        5.02013
            540            540        120.141            120        5.02009
            541            541        120.302        120.167        5.02004
            542            542        120.466        120.333        5.01999
            543            543        120.611          120.5        5.01994
            544            544        120.764        120.667        5.01988
            545            545        120.922        120.833         5.0198
            546            546        121.093            121        5.01974
            547            547         121.25        121.167        5.01968
            548            548        121.402        121.333        5.01962
            549            549        121.561          121.5        5.01957
            550            550         121.71        121.667        5.01952
            551            551         121.87        121.833        5.01947
            552            552        122.028            122        5.01943
            553            553        122.192        122.167        5.01939
            554            554        122.341        122.333        5.01935
            555            555          122.5          122.5        5.01931
            556            556        122.649        122.667        5.01927
            557            557        122.809        122.833        5.01923
            558            558        122.974            123         5.0192
            559            559        123.125        123.167        5.01917
            560            560        123.286        123.333        5.01914
            561            561         123.44          123.5        5.01912
            562            562        123.599        123.667         5.0191
            563            563        123.755        123.833        5.01909
            564            564        123.911            124        5.01907
            565            565        124.064        124.167        5.01905
            566            566        124.219        124.333        5.01902
            567            567        124.378          124.5        5.01898
            568            568        124.536        124.667        5.01895
            569            569        124.699        124.833        5.01891
            570            570         124.85            125        5.01887
            571            571        125.005        125.167        5.01882
            572            572        125.173        125.333        5.01879
            573            573        125.328          125.5        5.01875
            574            574        125.479        125.667        5.01871
            575            575         125.64        125.833        5.01868
            576            576        125.795            126        5.01864
            577            577        125.959        126.167        5.01861
            578            578         126.11        126.333        5.01857
            579            579        126.269          126.5        5.01854
            580            580        126.429        126.667         5.0185
            581            581        126.576        126.833        5.01846
            582            582        126.739            127        5.01842
